movie_id,snapshot_date,popularity,vote_average,vote_count,revenue
640146,2026-01-01,10.511,6.20,5768,477333721
640146,2026-02-01,9.128,6.12,5777,475571305
640146,2026-03-01,6.168,6.20,5809,476608188
640146,2026-04-01,2.826,6.25,5837,477145197
640146,2026-05-01,3.044,6.27,5861,477170904
641167,2025-12-01,2.879,5.06,15,
641167,2026-01-01,6.177,5.14,15,
641167,2026-02-01,8.189,5.19,15,
641167,2026-03-01,6.636,5.20,15,
641167,2026-04-01,6.826,5.16,15,
641167,2026-05-01,1.747,5.23,15,
643586,2025-12-01,1.996,5.89,1129,431478
643586,2026-01-01,1.811,5.88,1133,430999
643586,2026-02-01,4.359,5.95,1139,431829
643586,2026-03-01,6.303,5.90,1141,430622
643586,2026-04-01,6.341,5.91,1146,430482
643586,2026-05-01,4.035,5.91,1150,430143
644479,2025-12-01,4.075,8.24,502,1318588
644479,2026-01-01,3.234,8.18,502,1314358
644479,2026-02-01,1.673,8.29,506,1319227
644479,2026-03-01,3.743,8.30,508,1318754
644479,2026-04-01,5.983,8.32,510,1318588
644479,2026-05-01,9.654,8.24,510,1313032
645710,2025-12-01,14.231,6.37,1171,
645710,2026-01-01,13.985,6.40,1176,
645710,2026-02-01,22.248,6.48,1183,
645710,2026-03-01,3.9,6.45,1186,
645710,2026-04-01,4.464,6.50,1192,
645710,2026-05-01,9.295,6.46,1195,
646315,2025-12-01,10.237,5.72,5,
646315,2026-01-01,4.621,5.73,5,
646315,2026-02-01,6.091,5.67,5,
646315,2026-03-01,14.016,5.75,5,
646315,2026-04-01,19.956,5.79,5,
646315,2026-05-01,15.552,5.71,5,
646380,2025-12-01,8.47,7.01,9188,793711
646380,2026-01-01,6.417,6.90,9193,789592
646380,2026-02-01,3.878,6.95,9239,790618
646380,2026-03-01,1.76,6.97,9277,790675
646380,2026-04-01,2.799,7.08,9337,793521
646380,2026-05-01,5.983,7.10,9374,793402
646385,2025-12-01,6.458,6.54,3806,138715638
646385,2026-01-01,2.938,6.58,3824,138822294
646385,2026-02-01,3.384,6.57,3837,138664810
646385,2026-03-01,7.913,6.63,3856,138886454
646385,2026-04-01,12.366,6.70,3877,139138096
646385,2026-05-01,30.024,6.73,3894,139218087
651045,2025-12-01,5.064,0.00,0,
651045,2026-01-01,6.59,0.00,0,
651045,2026-02-01,11.241,0.00,0,
651045,2026-03-01,11.609,0.00,0,
651045,2026-04-01,8.2,0.03,0,
651045,2026-05-01,3.299,0.00,0,
652837,2025-12-01,11.199,8.11,592,
652837,2026-01-01,2.878,8.14,594,
652837,2026-02-01,2.133,8.19,597,
652837,2026-03-01,5.044,8.27,601,
652837,2026-04-01,8.071,8.23,602,
652837,2026-05-01,8.255,8.19,604,
653221,2025-12-01,6.137,7.03,57,
653221,2026-01-01,5.729,6.99,57,
653221,2026-02-01,3.479,6.97,57,
653221,2026-03-01,1.806,7.11,57,
653221,2026-04-01,1.656,7.07,58,
653221,2026-05-01,3.553,7.05,58,
653610,2025-12-01,1.925,7.73,142,
653610,2026-01-01,4.128,7.76,142,
653610,2026-02-01,5.075,7.69,143,
653610,2026-03-01,5.083,7.80,143,
653610,2026-04-01,2.653,7.76,144,
653610,2026-05-01,1.112,7.72,144,
654974,2025-12-01,17.828,4.76,683,
654974,2026-01-01,11.769,4.72,684,
654974,2026-02-01,3.498,4.76,688,
654974,2026-03-01,1.539,4.73,690,
654974,2026-04-01,2.429,4.75,692,
654974,2026-05-01,5.349,4.81,696,
655459,2025-12-01,2.994,4.72,19,
655459,2026-01-01,5.662,4.85,20,
655459,2026-02-01,6.032,4.89,20,
655459,2026-03-01,3.895,4.87,20,
655459,2026-04-01,1.779,4.91,20,
655459,2026-05-01,1.441,4.88,20,
656007,2025-12-01,1.942,6.65,27,
656007,2026-01-01,4.056,6.63,27,
656007,2026-02-01,5.51,6.59,28,
656007,2026-03-01,5.424,6.65,28,
656007,2026-04-01,3.207,6.66,28,
656007,2026-05-01,1.406,6.67,28,
657654,2025-12-01,8.47,6.02,8,
657654,2026-01-01,6.156,5.95,8,
657654,2026-02-01,3.551,6.05,8,
657654,2026-03-01,1.7,6.02,8,
657654,2026-04-01,3.346,6.08,8,
657654,2026-05-01,6.584,6.10,8,
659940,2025-12-01,4.169,5.60,127,39207
659940,2026-01-01,9.382,5.73,128,39378
659940,2026-02-01,1.835,5.69,128,39290
659940,2026-03-01,1.01,5.74,129,39331
659940,2026-04-01,1.801,5.70,129,39245
659940,2026-05-01,3.757,5.78,130,39331
660056,2025-12-01,1.717,5.22,8,
660056,2026-01-01,4.216,5.35,8,
660056,2026-02-01,5.122,5.29,8,
660056,2026-03-01,4.397,5.30,8,
660056,2026-04-01,2.527,5.33,8,
660056,2026-05-01,1.174,5.36,8,
660120,2025-12-01,5.098,7.21,1810,12649597
660120,2026-01-01,5.191,7.23,1817,12649825
660120,2026-02-01,4.083,7.38,1831,12719175
660120,2026-03-01,1.583,7.30,1834,12665887
660120,2026-04-01,1.577,7.36,1843,12686898
660120,2026-05-01,3.726,7.41,1852,12704026
660982,2025-12-01,6.083,5.93,701,
660982,2026-01-01,5.513,6.03,705,
660982,2026-02-01,6.605,6.05,708,
660982,2026-03-01,1.297,5.98,709,
660982,2026-04-01,2.501,6.04,713,
660982,2026-05-01,4.861,6.05,715,
661374,2025-12-01,8.567,6.94,6723,15017100
661374,2026-01-01,4.256,6.86,6733,14960490
661374,2026-02-01,2.215,6.97,6777,15014940
661374,2026-03-01,5.359,6.92,6792,14971470
661374,2026-04-01,7.058,7.02,6833,15017370
661374,2026-05-01,9.463,7.02,6858,15007020
662400,2025-12-01,3.379,6.28,36,
662400,2026-01-01,4.65,6.22,36,
662400,2026-02-01,5.195,6.33,36,
662400,2026-03-01,3.42,6.38,37,
662400,2026-04-01,1.524,6.40,37,
662400,2026-05-01,1.424,6.34,37,
663121,2025-12-01,10.76,4.91,2,
663121,2026-01-01,12.44,4.97,2,
663121,2026-02-01,7.788,4.90,2,
663121,2026-03-01,3.814,4.96,2,
663121,2026-04-01,2.453,4.89,2,
663121,2026-05-01,6.57,5.05,2,
663558,2025-12-01,2.024,8.01,503,70155820
663558,2026-01-01,1.143,7.92,504,69850900
663558,2026-02-01,4.474,7.94,506,69871060
663558,2026-03-01,5.163,8.08,510,70187320
663558,2026-04-01,5.829,8.09,512,70169260
663558,2026-05-01,4.077,8.07,513,70058800
663712,2025-12-01,9.505,6.60,2454,15826610
663712,2026-01-01,9.154,6.62,2464,15827653
663712,2026-02-01,5.776,6.66,2475,15839515
663712,2026-03-01,2.647,6.71,2487,15857640
663712,2026-04-01,3.061,6.73,2498,15860866
663712,2026-05-01,6.796,6.75,2508,15859253
664035,2025-12-01,15.021,6.12,79,
664035,2026-01-01,9.324,6.13,79,
664035,2026-02-01,4.183,6.16,80,
664035,2026-03-01,12.428,6.25,80,
664035,2026-04-01,9.881,6.21,80,
664035,2026-05-01,25.335,6.17,81,
664280,2025-12-01,9.814,8.40,436,
664280,2026-01-01,8.971,8.39,438,
664280,2026-02-01,5.4,8.40,439,
664280,2026-03-01,2.433,8.44,441,
664280,2026-04-01,2.536,8.34,442,
664280,2026-05-01,5.872,8.40,444,
664332,2025-12-01,3.752,7.27,188,25233056
664332,2026-01-01,6.42,7.42,189,25364211
664332,2026-02-01,5.531,7.39,190,25305768
664332,2026-03-01,3.417,7.44,191,25337343
664332,2026-04-01,2.162,7.35,191,25230020
664332,2026-05-01,5.217,7.51,193,25367551
664413,2025-12-01,17.946,6.82,9295,9440997
664413,2026-01-01,13.576,6.86,9336,9445991
664413,2026-02-01,6.337,6.86,9370,9439238
664413,2026-03-01,4.527,6.97,9430,9472040
664413,2026-04-01,9.579,6.98,9465,9468749
664413,2026-05-01,16.233,6.95,9492,9451439
664767,2025-12-01,5.907,8.00,1464,
664767,2026-01-01,3.346,7.98,1468,
664767,2026-02-01,1.596,8.05,1476,
664767,2026-03-01,1.972,8.06,1482,
664767,2026-04-01,3.895,8.00,1485,
664767,2026-05-01,6.288,8.10,1494,
666277,2025-12-01,3.371,7.55,2285,28096100
666277,2026-01-01,7.292,7.56,2294,28083781
666277,2026-02-01,14.175,7.66,2308,28173561
666277,2026-03-01,16.322,7.71,2319,28201575
666277,2026-04-01,10.357,7.63,2322,28091544
666277,2026-05-01,11.443,7.70,2335,28145547
667114,2025-12-01,1.391,0.00,0,
667114,2026-01-01,1.132,0.00,0,
667114,2026-02-01,2.499,0.00,0,
667114,2026-03-01,4.297,0.00,0,
667114,2026-04-01,4.637,0.00,0,
667114,2026-05-01,3.312,0.00,0,
667257,2025-12-01,3.345,8.22,411,
667257,2026-01-01,1.71,8.33,414,
667257,2026-02-01,2.391,8.35,416,
667257,2026-03-01,5.004,8.35,417,
667257,2026-04-01,6.822,8.35,418,
667257,2026-05-01,6.039,8.35,420,
667538,2025-12-01,2.835,6.98,5165,440165629
667538,2026-01-01,5.417,7.14,5205,442530550
667538,2026-02-01,9.535,7.03,5209,440319230
667538,2026-03-01,13.172,7.07,5233,440700583
667538,2026-04-01,10.833,7.06,5249,440070291
667538,2026-05-01,18.8,7.22,5291,442657667
670292,2025-12-01,11.124,6.85,3846,103975586
670292,2026-01-01,15.297,6.91,3865,104126989
670292,2026-02-01,12.364,6.89,3878,103999986
670292,2026-03-01,13.621,6.95,3898,104167655
670292,2026-04-01,3.552,7.00,3917,104284649
670292,2026-05-01,5.505,6.95,3925,103996232
670428,2025-12-01,4.877,5.94,431,95534
670428,2026-01-01,2.783,5.86,432,95159
670428,2026-02-01,1.363,5.95,434,95426
670428,2026-03-01,1.217,5.92,435,95244
670428,2026-04-01,2.645,5.92,437,95138
670428,2026-05-01,4.925,6.06,440,95606
672322,2025-12-01,2.473,7.54,528,
672322,2026-01-01,1.476,7.59,531,
672322,2026-02-01,3.026,7.61,533,
672322,2026-03-01,15.812,7.71,536,
672322,2026-04-01,16.686,7.70,538,
672322,2026-05-01,5.536,7.72,540,
674324,2025-12-01,2.295,7.31,3305,49242615
674324,2026-01-01,12.298,7.39,3324,49357089
674324,2026-02-01,8.292,7.31,3328,49154171
674324,2026-03-01,10.942,7.43,3351,49368330
674324,2026-04-01,7.474,7.40,3360,49259771
674324,2026-05-01,3.297,7.37,3369,49158016
675353,2025-12-01,22.915,7.36,5760,406212090
675353,2026-01-01,34.085,7.38,5783,406182900
675353,2026-02-01,13.809,7.41,5809,406360474
675353,2026-03-01,7.593,7.34,5818,404913119
675353,2026-04-01,3.424,7.37,5844,405144210
675353,2026-05-01,3.861,7.39,5867,405063936
675445,2025-12-01,6.123,7.22,1243,144357680
675445,2026-01-01,3.164,7.24,1248,144366339
675445,2026-02-01,1.662,7.26,1253,144394916
675445,2026-03-01,3.033,7.26,1257,144258094
675445,2026-04-01,14.88,7.33,1264,144544728
675445,2026-05-01,6.897,7.25,1266,143965398
677179,2025-12-01,8.541,6.96,2826,275232276
677179,2026-01-01,7.225,6.97,2837,275106739
677179,2026-02-01,3.743,6.95,2845,274667361
677179,2026-03-01,1.977,7.05,2863,275532904
677179,2026-04-01,3.41,7.12,2878,276021837
677179,2026-05-01,6.702,7.10,2886,275582458
677638,2025-12-01,5.009,7.70,838,
677638,2026-01-01,4.595,7.66,840,
677638,2026-02-01,3.173,7.73,845,
677638,2026-03-01,1.374,7.73,848,
677638,2026-04-01,1.446,7.80,852,
677638,2026-05-01,3.325,7.83,856,
681419,2025-12-01,5.053,2.84,2,
681419,2026-01-01,4.32,2.94,2,
681419,2026-02-01,1.867,2.85,2,
681419,2026-03-01,1.166,2.94,2,
681419,2026-04-01,2.411,2.98,2,
681419,2026-05-01,4.862,3.05,2,
681433,2025-12-01,5.22,3.37,8,
681433,2026-01-01,4.278,3.33,8,
681433,2026-02-01,2.73,3.44,8,
681433,2026-03-01,1.147,3.40,8,
681433,2026-04-01,1.907,3.50,8,
681433,2026-05-01,3.995,3.51,8,
682105,2025-12-01,2.671,8.82,1,
682105,2026-01-01,1.28,8.89,1,
682105,2026-02-01,2.772,8.86,1,
682105,2026-03-01,3.851,8.94,1,
682105,2026-04-01,14.132,9.01,1,
682105,2026-05-01,5.078,9.00,1,
685833,2025-12-01,3.455,5.30,10,7
685833,2026-01-01,6.841,5.24,10,7
685833,2026-02-01,10.193,5.26,10,7
685833,2026-03-01,10.775,5.35,10,7
685833,2026-04-01,6.353,5.34,10,7
685833,2026-05-01,2.835,5.36,10,7
686919,2025-12-01,5.547,5.17,18,
686919,2026-01-01,8.012,5.14,18,
686919,2026-02-01,2.596,5.16,18,
686919,2026-03-01,1.267,5.22,18,
686919,2026-04-01,1.965,5.27,18,
686919,2026-05-01,3.896,5.24,18,
689705,2025-12-01,4.664,7.36,47,
689705,2026-01-01,14.193,7.41,47,
689705,2026-02-01,5.144,7.37,47,
689705,2026-03-01,2.759,7.38,47,
689705,2026-04-01,1.404,7.45,48,
689705,2026-05-01,2.143,7.42,48,
690957,2025-12-01,2.714,6.58,185,45666447
690957,2026-01-01,5.875,6.69,186,45837922
690957,2026-02-01,6.971,6.69,187,45807145
690957,2026-03-01,5.57,6.73,188,45832426
690957,2026-04-01,2.623,6.70,188,45745590
690957,2026-05-01,1.607,6.80,189,45885188
691449,2025-12-01,3.965,5.83,3,
691449,2026-01-01,5.024,5.88,3,
691449,2026-02-01,3.854,5.89,3,
691449,2026-03-01,1.965,5.92,3,
691449,2026-04-01,1.175,5.99,3,
691449,2026-05-01,2.066,5.92,3,
693158,2025-12-01,4.886,6.59,391,
693158,2026-01-01,2.477,6.51,391,
693158,2026-02-01,1.256,6.61,394,
693158,2026-03-01,1.825,6.67,396,
693158,2026-04-01,3.879,6.68,397,
693158,2026-05-01,4.776,6.60,398,
694943,2025-12-01,3.904,6.54,10,
694943,2026-01-01,13.729,6.52,10,
694943,2026-02-01,6.751,6.58,10,
694943,2026-03-01,3.933,6.48,10,
694943,2026-04-01,2.011,6.59,10,
694943,2026-05-01,1.447,6.51,10,
695253,2025-12-01,7.091,5.91,1,
695253,2026-01-01,3.494,5.95,1,
695253,2026-02-01,1.872,5.85,1,
695253,2026-03-01,8.296,5.92,1,
695253,2026-04-01,8.632,6.02,1,
695253,2026-05-01,9.575,6.01,1,
695721,2025-12-01,11.405,6.79,3434,336440771
695721,2026-01-01,4.075,6.88,3454,337323335
695721,2026-02-01,1.817,6.83,3462,336414455
695721,2026-03-01,3.252,6.87,3478,336697848
695721,2026-04-01,12.083,6.90,3493,336799059
695721,2026-05-01,8.635,6.92,3507,336817278
696026,2025-12-01,4.445,7.90,2,
696026,2026-01-01,2.21,7.93,2,
696026,2026-02-01,8.558,7.89,2,
696026,2026-03-01,7.482,7.96,2,
696026,2026-04-01,6.82,7.93,2,
696026,2026-05-01,4.571,8.00,2,
696374,2025-12-01,3.904,8.24,2412,
696374,2026-01-01,5.733,8.34,2426,
696374,2026-02-01,4.368,8.26,2430,
696374,2026-03-01,2.732,8.38,2446,
696374,2026-04-01,1.095,8.28,2448,
696374,2026-05-01,2.12,8.43,2467,
696806,2025-12-01,2.253,6.93,4864,
696806,2026-01-01,4.086,6.82,4866,
696806,2026-02-01,6.565,6.91,4896,
696806,2026-03-01,6.493,6.98,4922,
696806,2026-04-01,3.646,6.96,4936,
696806,2026-05-01,1.452,6.90,4946,
697843,2025-12-01,2.933,7.24,2858,
697843,2026-01-01,3.111,7.26,2870,
697843,2026-02-01,7.69,7.35,2888,
697843,2026-03-01,10.919,7.32,2895,
697843,2026-04-01,10.527,7.32,2905,
697843,2026-05-01,6.32,7.31,2914,
698438,2025-12-01,4.447,5.62,57,
698438,2026-01-01,6.341,5.74,57,
698438,2026-02-01,1.257,5.71,57,
698438,2026-03-01,2.334,5.75,57,
698438,2026-04-01,4.873,5.81,58,
698438,2026-05-01,6.091,5.81,58,
698508,2025-12-01,6.923,7.68,731,9446651
698508,2026-01-01,10.629,7.81,736,9485322
698508,2026-02-01,8.903,7.80,739,9475101
698508,2026-03-01,5.067,7.84,742,9483789
698508,2026-04-01,2.249,7.82,744,9467151
698508,2026-05-01,3.363,7.79,746,9449604
698779,2025-12-01,7.672,4.84,7,
698779,2026-01-01,13.184,4.85,7,
698779,2026-02-01,14.031,4.83,7,
698779,2026-03-01,10.69,4.90,7,
698779,2026-04-01,5.06,4.93,7,
698779,2026-05-01,2.928,4.81,7,
698818,2025-12-01,1.781,6.85,3,
698818,2026-01-01,4.04,6.87,3,
698818,2026-02-01,7.347,6.99,3,
698818,2026-03-01,7.417,7.00,3,
698818,2026-04-01,4.806,7.01,3,
698818,2026-05-01,1.997,6.98,3,
700391,2025-12-01,1.784,5.89,2807,60899278
700391,2026-01-01,2.825,5.82,2812,60683198
700391,2026-02-01,6.265,5.92,2829,60871220
700391,2026-03-01,8.08,5.94,2841,60880694
700391,2026-04-01,5.672,5.84,2843,60576069
700391,2026-05-01,3.182,5.90,2858,60675182
701952,2025-12-01,5.438,2.84,11,
701952,2026-01-01,6.549,2.89,11,
701952,2026-02-01,5.097,2.94,11,
701952,2026-03-01,2.263,2.91,11,
701952,2026-04-01,1.591,3.01,11,
701952,2026-05-01,3.333,3.02,11,
705559,2025-12-01,6.596,4.61,11,
705559,2026-01-01,4.061,4.75,11,
705559,2026-02-01,1.958,4.74,11,
705559,2026-03-01,3.42,4.75,11,
705559,2026-04-01,17.475,4.81,11,
705559,2026-05-01,8.224,4.74,11,
705996,2025-12-01,6.543,7.14,1491,16874381
705996,2026-01-01,7.21,7.21,1499,16907973
705996,2026-02-01,4.737,7.23,1505,16904624
705996,2026-03-01,3.163,7.19,1509,16866058
705996,2026-04-01,1.807,7.22,1515,16874989
705996,2026-05-01,4.023,7.23,1521,16867682
707610,2025-12-01,5.131,5.89,16,
707610,2026-01-01,2.541,5.91,16,
707610,2026-02-01,1.623,6.02,16,
707610,2026-03-01,6.66,6.00,16,
707610,2026-04-01,5.946,6.03,16,
707610,2026-05-01,6.404,5.97,16,
710356,2025-12-01,3.632,7.09,634,
710356,2026-01-01,5.479,7.12,636,
710356,2026-02-01,4.682,7.05,637,
710356,2026-03-01,3.396,7.18,642,
710356,2026-04-01,1.414,7.15,644,
710356,2026-05-01,1.642,7.20,647,
713607,2025-12-01,1.634,2.37,2,
713607,2026-01-01,3.398,2.33,2,
713607,2026-02-01,6.182,2.49,2,
713607,2026-03-01,8.906,2.39,2,
713607,2026-04-01,3.482,2.48,2,
713607,2026-05-01,1.381,2.42,2,
713704,2025-12-01,9.803,6.89,3634,147676936
713704,2026-01-01,14.244,6.86,3644,147366814
713704,2026-02-01,13.658,6.85,3655,147191874
713704,2026-03-01,8.572,6.85,3669,147103520
713704,2026-04-01,3.961,6.91,3687,147287296
713704,2026-05-01,8.286,6.92,3701,147248420
714338,2025-12-01,1.725,6.55,168,
714338,2026-01-01,1.8,6.59,169,
714338,2026-02-01,6.94,6.52,169,
714338,2026-03-01,5.586,6.54,170,
714338,2026-04-01,10.322,6.55,170,
714338,2026-05-01,3.605,6.59,171,
715756,2025-12-01,2.278,6.33,36,
715756,2026-01-01,4.707,6.33,36,
715756,2026-02-01,24.263,6.44,36,
715756,2026-03-01,9.323,6.32,36,
715756,2026-04-01,7.662,6.41,37,
715756,2026-05-01,3.405,6.37,37,
716273,2025-12-01,1.397,0.00,0,
716273,2026-01-01,1.41,0.00,0,
716273,2026-02-01,2.812,0.00,0,
716273,2026-03-01,5.156,0.00,0,
716273,2026-04-01,4.541,0.00,0,
716273,2026-05-01,3.04,0.00,0,
718206,2025-12-01,5.508,0.00,0,
718206,2026-01-01,2.55,0.00,0,
718206,2026-02-01,1.085,0.00,0,
718206,2026-03-01,1.181,0.00,0,
718206,2026-04-01,2.361,0.00,0,
718206,2026-05-01,3.886,0.00,0,
718789,2025-12-01,2.347,6.82,3746,227062581
718789,2026-01-01,5.023,6.80,3758,226722943
718789,2026-02-01,7.626,6.75,3765,226030081
718789,2026-03-01,8.386,6.78,3782,226168654
718789,2026-04-01,5.868,6.81,3798,226221637
718789,2026-05-01,2.903,6.89,3820,226766417
718930,2025-12-01,20.922,7.23,7405,238659903
718930,2026-01-01,20.494,7.25,7435,238657031
718930,2026-02-01,8.06,7.30,7472,238957074
718930,2026-03-01,3.674,7.34,7507,239169545
718930,2026-04-01,3.935,7.36,7537,239183901
718930,2026-05-01,9.55,7.44,7580,239758146
719128,2025-12-01,8.513,5.72,6,
719128,2026-01-01,7.576,5.73,6,
719128,2026-02-01,3.937,5.67,6,
719128,2026-03-01,2.048,5.79,6,
719128,2026-04-01,2.602,5.74,6,
719128,2026-05-01,6.215,5.84,6,
719410,2025-12-01,4.839,7.80,292,
719410,2026-01-01,2.859,7.74,293,
719410,2026-02-01,1.422,7.84,295,
719410,2026-03-01,1.245,7.81,295,
719410,2026-04-01,2.842,7.84,297,
719410,2026-05-01,4.625,7.88,298,
724109,2025-12-01,1.306,5.57,13,
724109,2026-01-01,2.512,5.47,13,
724109,2026-02-01,4.137,5.48,13,
724109,2026-03-01,4.874,5.56,13,
724109,2026-04-01,3.504,5.61,13,
724109,2026-05-01,1.533,5.60,13,
724495,2025-12-01,6.116,7.45,2317,97481732
724495,2026-01-01,3.628,7.50,2328,97589441
724495,2026-02-01,1.497,7.45,2333,97310803
724495,2026-03-01,2.511,7.57,2349,97729346
724495,2026-04-01,5.082,7.55,2356,97568953
724495,2026-05-01,13.561,7.55,2364,97491098
725201,2025-12-01,3.492,6.82,4187,454568
725201,2026-01-01,6.645,6.88,4209,455325
725201,2026-02-01,13.759,6.89,4225,455034
725201,2026-03-01,9.54,6.89,4240,454808
725201,2026-04-01,10.547,6.91,4257,454731
725201,2026-05-01,7.828,6.96,4277,455222
729854,2025-12-01,7.977,6.80,297,28907109
729854,2026-01-01,7.312,6.85,298,28946298
729854,2026-02-01,3.712,6.80,299,28861332
729854,2026-03-01,1.884,6.88,301,28939535
729854,2026-04-01,2.923,6.91,302,28946991
729854,2026-05-01,5.332,6.83,302,28826305
735919,2025-12-01,5.431,6.64,62,
735919,2026-01-01,4.282,6.56,62,
735919,2026-02-01,2.908,6.69,62,
735919,2026-03-01,1.281,6.69,62,
735919,2026-04-01,1.626,6.66,62,
735919,2026-05-01,3.591,6.69,63,
739405,2025-12-01,7.231,6.28,1921,48839883
739405,2026-01-01,8.113,6.33,1931,48905716
739405,2026-02-01,6.19,6.43,1942,49055018
739405,2026-03-01,2.954,6.48,1952,49129962
739405,2026-04-01,2.253,6.47,1958,49065304
739405,2026-05-01,4.73,6.44,1964,48962733
740985,2025-12-01,2.227,6.24,2801,
740985,2026-01-01,1.202,6.27,2813,
740985,2026-02-01,2.476,6.33,2828,
740985,2026-03-01,4.876,6.37,2840,
740985,2026-04-01,5.792,6.36,2850,
740985,2026-05-01,5.095,6.45,2867,
741110,2025-12-01,3.071,5.43,27,
741110,2026-01-01,5.536,5.50,27,
741110,2026-02-01,5.728,5.49,28,
741110,2026-03-01,8.276,5.53,28,
741110,2026-04-01,2.029,5.62,28,
741110,2026-05-01,1.39,5.54,28,
743814,2025-12-01,6.767,6.34,49,547078
743814,2026-01-01,5.159,6.39,49,547761
743814,2026-02-01,3.647,6.34,49,546263
743814,2026-03-01,1.541,6.39,49,546946
743814,2026-04-01,3.818,6.51,50,549138
743814,2026-05-01,13.86,6.48,50,548034
744148,2025-12-01,1.982,4.48,6,
744148,2026-01-01,1.959,4.50,6,
744148,2026-02-01,4.942,4.60,6,
744148,2026-03-01,8.083,4.66,6,
744148,2026-04-01,7.12,4.58,6,
744148,2026-05-01,5.386,4.72,6,
744275,2025-12-01,19.281,6.84,2680,21723032
744275,2026-01-01,9.825,6.93,2695,21776024
744275,2026-02-01,16.207,6.97,2708,21800040
744275,2026-03-01,32.895,6.97,2717,21782681
744275,2026-04-01,43.285,6.98,2727,21770020
744275,2026-05-01,33.918,6.93,2733,21705934
744276,2025-12-01,4.445,6.72,1342,19272124
744276,2026-01-01,15.152,6.69,1345,19233110
744276,2026-02-01,8.524,6.73,1351,19246846
744276,2026-03-01,6.45,6.78,1358,19268315
744276,2026-04-01,2.796,6.73,1361,19218219
744276,2026-05-01,2.017,6.81,1369,19264044
744876,2025-12-01,4.475,4.51,23,
744876,2026-01-01,5.165,4.56,24,
744876,2026-02-01,3.172,4.47,24,
744876,2026-03-01,1.551,4.53,24,
744876,2026-04-01,1.2,4.61,24,
744876,2026-05-01,2.302,4.52,24,
745881,2025-12-01,4.402,6.87,731,7226139
745881,2026-01-01,4.455,6.86,733,7217029
745881,2026-02-01,6.469,6.91,737,7227918
745881,2026-03-01,6.289,7.00,741,7247656
745881,2026-04-01,3.603,7.03,744,7249521
745881,2026-05-01,1.394,6.92,745,7213082
746131,2025-12-01,18.335,6.72,383,2477699
746131,2026-01-01,19.995,6.76,385,2479902
746131,2026-02-01,13.948,6.80,387,2481629
746131,2026-03-01,6.317,6.82,388,2481689
746131,2026-04-01,5.361,6.86,390,2484055
746131,2026-05-01,11.464,6.84,391,2480051
752623,2025-12-01,9.266,6.37,3919,193117182
752623,2026-01-01,9.536,6.39,3935,193170424
752623,2026-02-01,6.238,6.41,3951,193153063
752623,2026-03-01,2.773,6.43,3967,193138016
752623,2026-04-01,2.499,6.42,3980,192935463
752623,2026-05-01,5.98,6.49,4001,193273437
753342,2025-12-01,2.614,6.21,3045,222714598
753342,2026-01-01,5.335,6.20,3055,222449010
753342,2026-02-01,7.554,6.24,3069,222649202
753342,2026-03-01,5.931,6.17,3074,221851103
753342,2026-04-01,3.767,6.28,3093,222583806
753342,2026-05-01,1.525,6.21,3098,221787042
755812,2025-12-01,3.205,8.01,1100,
755812,2026-01-01,3.898,8.07,1106,
755812,2026-02-01,2.159,8.09,1110,
755812,2026-03-01,4.052,8.01,1112,
755812,2026-04-01,5.712,8.03,1116,
755812,2026-05-01,4.98,8.03,1120,
756999,2025-12-01,2.883,7.41,5746,161530061
756999,2026-01-01,5.848,7.36,5758,161038955
756999,2026-02-01,9.475,7.41,5786,161253996
756999,2026-03-01,9.444,7.43,5810,161271431
756999,2026-04-01,5.736,7.42,5828,161048641
756999,2026-05-01,3.0,7.56,5871,161855528
758330,2025-12-01,4.754,6.87,664,7596341
758330,2026-01-01,6.918,6.88,667,7593336
758330,2026-02-01,18.061,6.96,670,7610686
758330,2026-03-01,4.136,6.95,673,7601578
758330,2026-04-01,1.707,6.91,674,7585138
758330,2026-05-01,2.229,7.00,678,7605312
760104,2025-12-01,6.705,6.63,3907,14776544
760104,2026-01-01,10.928,6.58,3915,14733106
760104,2026-02-01,12.041,6.57,3928,14716915
760104,2026-03-01,10.309,6.70,3956,14782030
760104,2026-04-01,4.487,6.65,3964,14739741
760104,2026-05-01,2.704,6.63,3975,14713111
760741,2025-12-01,4.987,6.44,1723,56045024
760741,2026-01-01,2.279,6.37,1725,55841408
760741,2026-02-01,1.276,6.45,1735,55968416
760741,2026-03-01,2.444,6.49,1743,56013776
760741,2026-04-01,4.44,6.45,1748,55886096
760741,2026-05-01,6.563,6.59,1760,56163968
760873,2025-12-01,3.64,5.55,345,328474
760873,2026-01-01,5.298,5.59,347,328821
760873,2026-02-01,5.1,5.66,349,329433
760873,2026-03-01,2.874,5.66,350,329157
760873,2026-04-01,1.191,5.62,351,328326
760873,2026-05-01,1.649,5.63,352,328239
761053,2025-12-01,9.716,8.29,1066,
761053,2026-01-01,9.048,8.26,1069,
761053,2026-02-01,5.321,8.23,1072,
761053,2026-03-01,2.236,8.21,1075,
761053,2026-04-01,5.744,8.31,1082,
761053,2026-05-01,5.766,8.32,1086,
762504,2025-12-01,3.474,6.73,4822,172087852
762504,2026-01-01,7.357,6.80,4848,172416930
762504,2026-02-01,8.893,6.78,4863,172121895
762504,2026-03-01,6.691,6.73,4873,171650457
762504,2026-04-01,5.501,6.72,4889,171447234
762504,2026-05-01,2.058,6.88,4928,172442720
